image,image_path,image_exists,image_number,internal_key,card_type_zh,zh_name,zh_description,zh_flavor,zh_extra_texts,en_name,en_description,en_flavor,source_name_key,source_name_hash,source_name_zh_row,source_name_en_row,source_description_key,source_description_hash,source_description_zh_row,source_description_en_row,source_flavor_key,source_flavor_hash,source_flavor_zh_row,source_flavor_en_row,mapping_evidence,notes
ab050.png,card_images_full/ab050.png,是,50,ActionCard_050,行动牌,警察飞船,瞬移到法院或办公楼。,有时，警车不会直接送你入狱...,,The Police dirigible,Teleport to the Court or to the Office.,Sometimes the police car can take you further than the nearest jail…,ActionCard_050_Caption,c90120e7e2bbbfc8,240,403,ActionCard_050_Description,ca0191c1e2bbbfb8,241,404,ActionCard_050_FlavorText,cb01cee5e3bbbfc8,242,405,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab051.png,card_images_full/ab051.png,是,51,ActionCard_051,行动牌,官僚奇迹,"选择任意其他玩家。该玩家支付他的~x{1}（镇长无需支付）。如果不能付清，则该玩家被逮捕。
这个站点的规则不会影响你。",没有金钱，就没有爱情。,,The miracles of bureaucracy,"Choose any other player, who pays their ~x{1} (Governor doesn't pay). If full payment cannot be made, that player is arrested. The rules of this spot do not affect you.",No money — no honey.,ActionCard_051_Caption,cd0150cce4bbbfa8,243,406,ActionCard_051_Description,ce010523e5bbbfd8,244,407,ActionCard_051_FlavorText,cf014ebee5bbbff8,245,408,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab052.png,card_images_full/ab052.png,是,52,ActionCard_052,行动牌,找对关系,"获得|。
这个站点的规则不会影响你。",如果有人将你收的礼品视为贿赂，那你已然走上了人生巅峰。,,The right connections,Get |. The rules of this spot do not affect you.,You have attained the proper position in life when any gift you receive may be considered to be a bribe.,ActionCard_052_Caption,d1016f1ee6bbbfb8,246,409,ActionCard_052_Description,d2011c55e7bbbfc8,247,410,ActionCard_052_FlavorText,d3012fade7bbbfe8,248,411,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab053.png,card_images_full/ab053.png,是,53,ActionCard_053,行动牌,有趣的发现,"抽取最后{1}张丢弃的卡牌。
保留1张，丢弃其余卡牌。",粪中寻珠，绝非美差。若求有所获，切记：取海牛之粪，弃陆地之牛。,,An interesting find,"Draw the last {1} cards discarded. Keep 1, discard the rest.","The search for pearls in dung is not the most desirable job in the world. To increase the odds of finding some pearls, make sure that the dung comes from the sea cows, not the land cows.",ActionCard_053_Caption,d5012054e8bbbfd8,249,412,ActionCard_053_Description,d6014df4e9bbbfb8,250,413,ActionCard_053_FlavorText,d7019e62e9bbbfc8,251,414,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab054.png,card_images_full/ab054.png,是,54,ActionCard_054,行动牌,一跃千里,瞬移到市场或工厂。,发明家首次成功演示了这个弹簧驱动的交通工具后，至今下落不明。,,The Jumponator,Teleport to the Marketplace or to the Plant.,"The inventor of this spring-powered transportation tool hasn't been located yet, following the initial successful demonstration of the invention.",ActionCard_054_Caption,d9017563eabbbfe8,253,415,ActionCard_054_Description,da01992cebbbbfd8,254,416,ActionCard_054_FlavorText,db012183ecbbbff8,255,417,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab055.png,card_images_full/ab055.png,是,55,ActionCard_055,行动牌,藏匿之所,瞬移到藏宝阁。,只有疯子才会把财宝藏进垃圾场，还以为不会有人去那儿寻宝。幸好我们周围从不缺这样的疯子。,,The stash,Teleport to the Treasure.,"You have to be mad to stash your treasures in the dump in the elusive hope that no one searches for gold there. Thankfully, such hope dies last.",ActionCard_055_Caption,dd01e2f8ecbbbfd8,256,418,ActionCard_055_Description,de011841edbbbfc8,257,419,ActionCard_055_FlavorText,df0172ddeebbbff8,258,420,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab056.png,card_images_full/ab056.png,是,56,ActionCard_056,行动牌,秘密计划,,“一切秘密终将大白于天下”，这不过是长舌妇为自己管不住嘴而编造的借口。,,A secret project,,"The phrase ""all secrets shall be revealed"" is an excuse coined by blabbermouths who simply cannot keep secrets.",ActionCard_056_Caption,e1015779efbbbfd8,259,421,ActionCard_056_Description,e20121f0efbbbff8,,422,ActionCard_056_FlavorText,e301d6c8f0bbbfa8,260,423,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab057.png,card_images_full/ab057.png,是,57,ActionCard_057,行动牌,水军薄禄,,"“第 74 条建议：先将老实蠢货逼至赤贫，再花五毛钱收购其选票。”
——摘自《小魔怪民主纲要》",,Pittance,,"""Advice №74: bring honest fools to the brink of poverty, then buy their votes for a penny"" (from ""The Basics of the Gremlin Democracy"").",ActionCard_057_Caption,e50134fbf1bbbfd8,261,424,ActionCard_057_Description,e701d72af2bbbfb8,,426,ActionCard_057_FlavorText,e60144d0f1bbbfe8,262,425,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab058.png,card_images_full/ab058.png,是,58,ActionCard_058,行动牌,小玩意,,"“有用就行。谁管它是用什么做的？”
——愤怒的发明家",,A gadget,,"""It works, so who cares what it's made of?"" – an offended inventor.",ActionCard_058_Caption,e9018513f3bbbfb8,263,427,ActionCard_058_Description,eb01a13bf4bbbfb8,,429,ActionCard_058_FlavorText,ea0120d3f3bbbfb8,264,428,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab059.png,card_images_full/ab059.png,是,59,ActionCard_059,行动牌,二手货,"你可以再使用一张卡牌。
[m]
要使用此卡牌移动，请选择另一名玩家。从其手牌中随机抽取一张卡牌，按该卡牌移动。",一件破烂在跳蚤市场转手得越频繁，它作为“真古董”的身价就越高。,,Second-hand,"You can play another card. 
[m] 
If you use this card to move, choose another player. A random card is drawn from their hand: use it to move.","The more often the same trash ends up on the flea market, the higher its value as 'the authentic antique'.",ActionCard_059_Caption,ed0168adf5bbbfb8,265,430,ActionCard_059_Description,ee011b30f5bbbff8,266,431,ActionCard_059_FlavorText,ef013024f6bbbfc8,267,432,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab060.png,card_images_full/ab060.png,是,60,ActionCard_060,行动牌,装饰品,,"“我们通常把这东西做成子弹，但我只要给它加上一条尾巴，再把它整个调转方向，这不就成了个小火箭嘛，准行！” 
——号称“万物皆可造”的工匠大师",,A knick-knack,,"""We usually make bullets out of this, but I can add a tail and turn it the other way around. That should do the trick!"" (the motto of a master locally known as someone who could make everything out of anything).",ActionCard_060_Caption,f1013744f7bbbfe8,268,433,ActionCard_060_Description,f301797af8bbbfd8,,435,ActionCard_060_FlavorText,f201ebf2f8bbbfb8,269,434,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab061.png,card_images_full/ab061.png,是,61,ActionCard_061,行动牌,拍卖,每个玩家出一个价。出价最高的玩家：支付出价金额，并获得{1}*。,拍卖的实际赢家不是出价最高的人，而是组织整个活动的人。,,An auction,"Every player makes a bid. The highest bidder: pays their bid, +{1}*.","The real winner of the auction is not the person who bids the highest, but the person who organizes the whole thing.",ActionCard_061_Caption,f5015d27f9bbbfc8,270,436,ActionCard_061_Description,f601e5e9fabbbfb8,271,437,ActionCard_061_FlavorText,f701c307fabbbfe8,272,438,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab062.png,card_images_full/ab062.png,是,62,ActionCard_062,行动牌,公会服务,"选择任意玩家。
该玩家给你{1}*。",提前打点好贼人，比事后被偷更省钱。,,Guild services,Choose any player: they give you {1}*.,Sometimes it's cheaper to pay off the thieves than to become their victim.,ActionCard_062_Caption,f90112a4fbbbbfe8,273,439,ActionCard_062_Description,fa014bb7fcbbbfd8,274,440,ActionCard_062_FlavorText,fb01b5d1fcbbbfa8,275,441,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab063.png,card_images_full/ab063.png,是,63,ActionCard_063,行动牌,诚信交易,"选择任意玩家。
该玩家给你{1}$并与你交换手牌。",你有没有想过，为什么“兄弟”和“凶敌”读音如此相似？,,An honest exchange,Choose any player: they give you {1}$ and swap their hand with you.,"The words 'cheating' and 'changing' have more in common than one may have thought, really.",ActionCard_063_Caption,fd0120defdbbbff8,276,442,ActionCard_063_Description,fe01f180febbbfa8,277,443,ActionCard_063_FlavorText,ff01eebaffbbbfc8,278,444,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab064.png,card_images_full/ab064.png,是,64,ActionCard_064,行动牌,免罪符,"选择任意玩家。
该玩家给你$（等于其^x{1}）。",花一两个钱赦免罪过是绝顶聪明的发明。即使在不信仰宗教的小魔怪社会，也将这项发明运用得淋漓尽致。,,Indulgences,Choose any player: they give you $ equal to their ^x{1}.,"The very concept of the abolition of sins for a coin or two was such a great invention that the gremlin society, despite its general disregard of any sort of religion, quickly adopted it as one of the everyday services.",ActionCard_064_Caption,01027f90ffbbbfc8,280,445,ActionCard_064_Description,0202096100bcbff8,281,446,ActionCard_064_FlavorText,03026e1a01bcbfd8,282,447,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab065.png,card_images_full/ab065.png,是,65,ActionCard_065,行动牌,古玩,,真正的推销员会让顾客相信：如果不立刻买下他的古董，他们的好日子就算到头了。,,A curio,,A true salesman can persuade any customers that their continued existence would be irreversibly compromised without immediately purchasing the product on offer.,ActionCard_065_Caption,05027f5d01bcbfd8,283,448,ActionCard_065_Description,06028d9d02bcbfa8,,449,ActionCard_065_FlavorText,0702b2e203bcbfb8,284,450,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab066.png,card_images_full/ab066.png,是,66,ActionCard_066,行动牌,巧夺先机,"瞬移到任意站点或建筑。
[m]
使用此卡牌移动时，支付{1}$可将移动点数更改为4。","“虽然我们可以制造自动运输的马车，但人工拉车更赚钱，因为客户如果看到赶车人这么卖命，出的钱就会多得多。”
——摘自小魔怪第一星路公司董事会议的记录",,Fast and fair,"Teleport anywhere. 
[m] 
When you use this card to move, you can pay {1}$ to change move points to 4.","While we can make the carriages run on their own, it is more profitable to have them driven manually as clients are willing to pay much more when they see how our drivers exhaust themselves with effort"" – from the notes of the board meeting of First Gremlin Astralways Co.",ActionCard_066_Caption,0902b41104bcbfa8,285,451,ActionCard_066_Description,0a02f45104bcbff8,286,452,ActionCard_066_FlavorText,0b02d7e905bcbfe8,287,453,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab067.png,card_images_full/ab067.png,是,67,ActionCard_067,行动牌,销赃聚财,选择任意其他玩家：-{1}*。,"“窃人之所窃，罪否？”
——小魔怪谚语",,A fence,Choose any other player: -{1}*.,"""It's not a crime if one steals something that was already stolen in the first place"" (a gremlin proverb).",ActionCard_067_Caption,0d02a02a06bcbfa8,288,454,ActionCard_067_Description,0e02c15006bcbfe8,289,455,ActionCard_067_FlavorText,0f02565507bcbfc8,290,456,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab068.png,card_images_full/ab068.png,是,68,ActionCard_068,行动牌,诽谤,选择任意其他玩家：-{1}&。,撒谎高手就像工程师：他们使用承诺、奉承和造假来制造最精密的机器，这种机器的功效比任何实物机器都强大得多。,,Slander,Choose any other player: -{1}&.,"A good liar is like an engineer: from promises, flattery and disinformation they create the finest mechanisms, capable of far greater deeds than any material apparatus.",ActionCard_068_Caption,11029e7808bcbfa8,291,457,ActionCard_068_Description,1202e4bd09bcbfe8,292,458,ActionCard_068_FlavorText,130255ae09bcbfb8,293,459,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab069.png,card_images_full/ab069.png,是,69,ActionCard_069,行动牌,钱袋,,贪婪的人会付两次钱，但还比不上慷慨的人一次付得多。,,A bag of money,,"The greedy pay twice, which still adds up to less than what the generous pay once.",ActionCard_069_Caption,150237db0abcbfe8,294,460,ActionCard_069_Description,170208b70cbcbfa8,,462,ActionCard_069_FlavorText,16021d040bbcbfd8,295,461,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab070.png,card_images_full/ab070.png,是,70,ActionCard_070,行动牌,敲诈！,"[i]
交锋时，你可以丢弃此卡牌，并将与你交锋的玩家遣送到远离你的站点（甚至可以逆着箭头行走）。

你的对手向你支付 $50","— 给我钱，我保护你不受伤害。 
— 不受谁伤害？ 
— 不受我伤害。",,Racketeering!,"[i]
While in conflict you can discard this card and put a player you are in conflict with one spot away from you (even against the arrows).
Your opponent pays you $50","– Pay me, and I'll protect you. 
– From whom? 
– From me.",ActionCard_070_Caption,1902f3b30dbcbfa8,296,463,ActionCard_070_Description,1a0243d50ebcbfa8,297,464,ActionCard_070_FlavorText,1b02a5dd0ebcbff8,298,465,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab071.png,card_images_full/ab071.png,是,71,ActionCard_071,行动牌,稀世珍宝,,许多手工珍宝都难得一见，因为这些珍宝的出现本就是个错误，毫无用处可言。但这并不妨碍一些人将珍宝卖给出大价钱的收藏家。,,A rare find,,"A lot of hand-made rarities are so hard to find because they were originally made by mistake and are completely useless in real life. This, however, does not mean that they cannot be sold to collectors for large amounts of money.",ActionCard_071_Caption,1d02b4930fbcbfd8,299,466,ActionCard_071_Description,1f02923012bcbff8,,468,ActionCard_071_FlavorText,1e02ce2711bcbfd8,300,467,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab072.png,card_images_full/ab072.png,是,72,ActionCard_072,行动牌,暴利买卖,|+{1}。,在任何买卖中，总有一方从另一方的不幸中获利。如果有一桩买卖双方都获利，那双方的利益来自没有参与这桩买卖的第三者的不幸。通常这“第三者”是指百姓。,,A lucrative deal,|+{1}.,"In any deal one side profits from the misfortune of the other. If there is a deal where both sides seem to profit, then they profit from the misfortune of a third party not mentioned in the deal.",ActionCard_072_Caption,210260e713bcbff8,301,469,ActionCard_072_Description,2302d5dd15bcbfc8,302,471,ActionCard_072_FlavorText,2202929b14bcbfb8,303,470,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab073.png,card_images_full/ab073.png,是,73,ActionCard_073,行动牌,大扫除！,丢弃你的手牌：每丢弃一张卡牌，+{1}$。,​愚笨的人处理垃圾是直接扔掉。而聪明的人将其特价出售，从中获利。,,Clearance!,Discard any cards from your hand: +{1}$ for each card discarded.,"Stupid people get rid of their trash by paying for recycling. Smart people profit from the same by calling it a ""sale"" and charging money for that trash.",ActionCard_073_Caption,2502a96817bcbfc8,304,472,ActionCard_073_Description,2602c7bf18bcbfc8,305,473,ActionCard_073_FlavorText,270206b619bcbfc8,306,474,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab074.png,card_images_full/ab074.png,是,74,ActionCard_074,行动牌,魔幻饰品,"搜寻宝藏。你可以再掷一次骰子。
只有最后一次掷骰子结果算数。
[m] 
如果使用此卡牌移动：+{1}$。",这一神秘的护身符魔力不小，可以让戴上它的人脖子看上去很滑稽。,,A magic trinket,"Search for treasure. You can re-roll the dice once. Only the result of the last roll counts.
[m] 
+{1}$ if you use this card to move.",This mysterious amulet has the power to look ridiculous on the neck of any wearer.,ActionCard_074_Caption,2902339e1abcbfa8,308,475,ActionCard_074_Description,2a02297a1bbcbfa8,309,476,ActionCard_074_FlavorText,2b022fc71cbcbfb8,310,477,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab075.png,card_images_full/ab075.png,是,75,ActionCard_075,行动牌,巫毒娃娃,选择任意其他玩家：-{1}*。,如果你相信巫毒娃娃的魔法只对相信它的人管用，那也会对你管用。,,A voodoo doll,Choose any other player: -{1}*.,"If you believe that the voodoo magic only works on those who believe in it, then it works on you too.",ActionCard_075_Caption,2d0210791ebcbfc8,311,478,ActionCard_075_Description,2e0294151fbcbfb8,312,479,ActionCard_075_FlavorText,2f0273eb20bcbfa8,313,480,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab076.png,card_images_full/ab076.png,是,76,ActionCard_076,行动牌,魔咒之剑,"[m]
如果使用此卡牌移动，则跳过{1}次走牌。",有些东西很难甩掉。尤其是在它喜欢缠着你的情况下。,,An accursed sword,"[m] 
Skip {1} turn if you use this card to move.",There are things that are very hard to get rid of. Especially if they like you.,ActionCard_076_Caption,3102205421bcbfb8,314,481,ActionCard_076_Description,3202706622bcbfb8,315,482,ActionCard_076_FlavorText,3302148a22bcbfd8,316,483,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab077.png,card_images_full/ab077.png,是,77,ActionCard_077,行动牌,笑脸戒指,^比你多的玩家：给你{1}$。,据说，如果你将这枚戒指扔进火中，便会浮现如下铭文：“若上天未予你迷人笑脸，此戒予你。”只是，经此一炼，戒指上的笑脸会变得…僵硬几分。,,The ring of charm,Players with ^ higher than yours: give you {1}$ each.,"They say that if you throw this ring into a fire, the following message appears: ""If Nature Did Not Grant You Charming Smile, This Ring Will"". However, after this kind of treatment the smile on the ring becomes a little bit tighter.",ActionCard_077_Caption,3502c21623bcbff8,317,484,ActionCard_077_Description,370219a425bcbfb8,1891,486,ActionCard_077_FlavorText,3602e3f024bcbfa8,318,485,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab078.png,card_images_full/ab078.png,是,78,ActionCard_078,行动牌,古代经文,从整副牌中抽取{1}张卡牌加入手牌，保留6张，丢弃其余卡牌。,任何平庸之言，一旦书于羊皮纸，再于尘封的箱柜中度过千载，在发现者眼中，便会获得深邃的寓意与惊人的价值。,,Ancient scriptures,"Add {1} cards from the deck to your hand. Keep 6, discard the rest.",Every banality written on a parchment that spent at least a thousand years in some dusty chest gains a deep hidden meaning and incredible value in the eyes of the person who found it.,ActionCard_078_Caption,3902c64f26bcbfe8,319,487,ActionCard_078_Description,3a02e5f427bcbfb8,320,488,ActionCard_078_FlavorText,3b02888a27bcbff8,321,489,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab079.png,card_images_full/ab079.png,是,79,ActionCard_079,行动牌,秘密宝藏,,寻宝藏并不难。难的是分宝藏。,,Hidden treasure,,Finding treasure is not that difficult. The problems begin when it comes to sharing the spoils.,ActionCard_079_Caption,3d020feb28bcbfa8,323,490,ActionCard_079_Description,3f02e79b2abcbfa8,,492,ActionCard_079_FlavorText,3e027b6c29bcbfb8,324,491,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab080.png,card_images_full/ab080.png,是,80,ActionCard_080,行动牌,萨满的魔杖,"选择任意其他玩家。
该玩家遭遇厄运。",不是所有蘑菇都能吃。,,A shaman staff,Choose any other player: they get a Misfortune.,Not all mushrooms are equally healthy.,ActionCard_080_Caption,410214c72bbcbfa8,325,493,ActionCard_080_Description,42020a892cbcbfd8,326,494,ActionCard_080_FlavorText,430222662dbcbfd8,327,495,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab081.png,card_images_full/ab081.png,是,81,ActionCard_081,行动牌,神灯精灵,+{1}$或+{2}&或+{3}*。（可自由选择）。,“是的，是的，我是神灯的奴隶，神灯主人的奴隶。千万不要打开电源，拜托了！”,,The genie in the lamp,+{1}$ or +{2}& or +{3}* (your choice).,"""Yes, yes, I am the slave of the lamp, and the slave of the one who controls the lamp. Just don't turn on the electricity, please!""",ActionCard_081_Caption,4502f4462ebcbfb8,328,496,ActionCard_081_Description,46026ead2fbcbff8,329,497,ActionCard_081_FlavorText,4702a32f30bcbfd8,330,498,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab082.png,card_images_full/ab082.png,是,82,ActionCard_082,行动牌,旧债,,就算赌债是天经地义的，也不代表占有赌债的是正人君子。,,Old debts,,The fact that gambling debts are considered sacred does not mean that their appropriation is handled by angels.,ActionCard_082_Caption,49021d2231bcbfc8,332,499,ActionCard_082_Description,4b02762e33bcbfb8,,501,ActionCard_082_FlavorText,4a023e3832bcbfd8,333,500,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab083.png,card_images_full/ab083.png,是,83,ActionCard_083,行动牌,银行家收益,每个玩家给你{1}$。,愚人从自己的错误中吸取教训，聪明人从别人的错误中吸取教训，而天才从所有人的错误中谋利。,,Banker's benefits,Every player gives you {1}$.,"Fools learn from their own mistakes, the wise learn from the mistakes of others, but a genius makes money from them all.",ActionCard_083_Caption,4d02035034bcbfb8,334,502,ActionCard_083_Description,4e02a49e36bcbfe8,335,503,ActionCard_083_FlavorText,4f0264ef37bcbff8,336,504,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab084.png,card_images_full/ab084.png,是,84,ActionCard_084,行动牌,遗产,|+{1}。,在小魔怪的世界，继承一笔遗产象征着鸿运当头，因为小魔怪是没有亲人的，而且长生不老。,,An inheritance,|+{1}.,To receive an inheritance in the world of gremlins is a sign of great luck as they have no family ties and are immortal.,ActionCard_084_Caption,510295d338bcbff8,337,505,ActionCard_084_Description,5302d7c23abcbfd8,1860,507,ActionCard_084_FlavorText,5202939639bcbff8,338,506,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab085.png,card_images_full/ab085.png,是,85,ActionCard_085,行动牌,秘密组织,使用秘密卡牌时：+{1}&。,"“秘密组织的第一条规矩是不要谈论秘密组织。”
——摘自秘密组织的秘密制度的秘密文字",,The secret society,When you play a secret card: +{1}&.,"""The first rule of the Secret Society is not to talk about the Secret Society"" – a secret exerpt from the secret text about the secret rituals of the secret society.",ActionCard_085_Caption,5502b7d13bbcbff8,339,508,ActionCard_085_Description,5602b39345bcbfe8,340,509,ActionCard_085_FlavorText,57029d1046bcbfb8,341,510,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab086.png,card_images_full/ab086.png,是,86,ActionCard_086,行动牌,股息,获得双倍|。,小魔怪中央银行的存户们至今争论不休：领取股息时，到底是拿到真金白银更痛快，还是看着不得不付钱的银行家那一脸酸涩的笑容更过瘾。,,Dividends,Get | twice.,"Depositors of the Central Gremlin Bank to this day cannot agree which part of receiving dividends is the most pleasant: getting the actual money paid, or seeing the sour smile on the face of the banker who has to pay them.",ActionCard_086_Caption,59024b9047bcbfa8,342,511,ActionCard_086_Description,5b02cb4648bcbfe8,343,513,ActionCard_086_FlavorText,5a0233f547bcbfd8,344,512,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab087.png,card_images_full/ab087.png,是,87,ActionCard_087,行动牌,诈骗交易,"选择任意其他玩家。
该玩家给你{3}$并|-{1}。
你：|+{2}。",所谓“光魔”，就是钱袋光光的小魔怪。,,A fraudulent transaction,"Choose any player: |-{1}, gives you {3}$. You: |+{2}.",A goner is a gremlin whose money is all gone.,ActionCard_087_Caption,5d0240b149bcbfd8,345,514,ActionCard_087_Description,5e02326149bcbff8,346,515,ActionCard_087_FlavorText,5f022a9e4abcbfc8,347,516,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab088.png,card_images_full/ab088.png,是,88,ActionCard_088,行动牌,抢劫！,每个玩家（包括你）：|-{1}。,通常，抢劫不是犯罪，而是重新分配贵重财产的高效途径，还避开了烦琐的市场经济和没完没了的繁文缛节。,,Robbery!,Every player (including you): |-{1}.,"In general, a robbery is not a crime, but a more efficient way to redistribute valuables without the disadvantages of the market economy and miles of red tape.",ActionCard_088_Caption,6102af374bbcbff8,348,517,ActionCard_088_Description,620266084bbcbfd8,349,518,ActionCard_088_FlavorText,6302c3704cbcbfb8,350,519,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab089.png,card_images_full/ab089.png,是,89,ActionCard_089,行动牌,幸运邂逅,,你可以偶遇天界中的任何人。有时候会让你获利不菲。,,A fortunate encounter,,You can meet anyone in the Astral Plane. Sometimes it even brings some profit.,ActionCard_089_Caption,650263cd4dbcbfe8,351,520,ActionCard_089_Description,6702c8104ebcbfe8,,522,ActionCard_089_FlavorText,6602b89c4dbcbfb8,352,521,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab090.png,card_images_full/ab090.png,是,90,ActionCard_090,行动牌,总统套房,如果你是镇长：+{1}$，+{2}^。,此套房常年被高官包揽。毕竟，精神正常的小魔怪，谁会自掏腰包住这里？,,The presidential suite,"If you're the Governor: +{1}$, +{2}^.","Usually this suite is booked by high-ranking officials. Most probably, this is because no gremlin in their right mind would pay such a price out of their own pocket.",ActionCard_090_Caption,6902fd694fbcbfe8,353,523,ActionCard_090_Description,6b02eeae50bcbfe8,1892,525,ActionCard_090_FlavorText,6a020b5550bcbff8,354,524,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab091.png,card_images_full/ab091.png,是,91,ActionCard_091,行动牌,布锐斯任务,,"“布锐斯以前是个死灵法师。他想尽办法竟用镰刀作幌子骗过了死神老太婆，逃到了天界。他很快就适应了这里的生活，开始打造自己的小世界。要我说，这家伙可不怎么友善。我可是有幸（也可以说是倒了大霉）见过他一面。”
——魔怪扎尔《半人神养成记》",,A quest from Beleth,,"""Beleth used to be a necromancer. Somehow he managed to fool the Old Hag with the Scythe and escape to the Astral Plane. He quickly made himself at home there and started to make his own little world. Not a very nice fellow, if I may say so, having had the dubious pleasure of meeting him."" – Zarr, ""Being a Demigod for Beginners""",ActionCard_091_Caption,6d02690051bcbfe8,355,526,ActionCard_091_Description,6f02805b52bcbfd8,,528,ActionCard_091_FlavorText,6e029cd152bcbfc8,356,527,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab092.png,card_images_full/ab092.png,是,92,ActionCard_092,行动牌,奥尼尔任务,,"“奥尼尔以前是个法师。他想尽办法成为了半人神。也许是在喝醉的时候施了法，也许是玩弄了黑莲花，结果来到了天界。不管怎样，现在他创造了自己的小世界，而且非常体恤民生。好像他还是忘不了根。”
——魔怪扎尔《半人神养成记》",,A quest from Oinor,,"""Oinor used to be a mortal wizard. Somehow he managed to become a Demigod. Perhaps by using magic while drunk, he ended up in the Astral Plane (or maybe by playing around with a Black Lotus?). Anyhow, now he is creating his own little world and is very concerned with the lives of its mortals. It seems that he still cannot forget his roots."" – Zarr, ""Being a Demigod for Beginners""",ActionCard_092_Caption,7102f5bc53bcbfb8,357,529,ActionCard_092_Description,7302977955bcbfd8,,531,ActionCard_092_FlavorText,720228a054bcbfa8,358,530,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
ab093.png,card_images_full/ab093.png,是,93,ActionCard_093,行动牌,安格龙任务,,"“安格龙 ——嘿，这可是个有意思的主。‘逆天恶魔’，这头衔听着多带劲，是吧？但他背叛旧主，可不光是觉得自己能耐更大。而是有那么一天，安格龙忽然发现，自己能从折磨凡人这件事里找着乐子。也就是说，他居然还能生出点什么‘感觉’和‘情绪’来。于是他一不做二不休，干脆给自己造了个小世界，好在那儿随心所欲地折磨凡人，痛痛快快地享受。”
——魔怪扎尔《半人神养成记》",,A quest from Adrageron,,"""Adrageron – now, this is an interesting creature. 'The devil who betrayed Chaos' has quite a ring to it, eh? But he did not betray his old master just because he thought he was better. It's just that one day Adrageron realized that he enjoys torturing mortals, that is – that he is capable of some sort of feelings and emotions. And so he did himself a favour by creating his own little world where he can torture mortals to his heart's content."" – Zarr, ""Being a Demigod for Beginners""",ActionCard_093_Caption,75026d0055bcbfd8,359,532,ActionCard_093_Description,7702781057bcbfd8,,534,ActionCard_093_FlavorText,7602f99756bcbfe8,360,533,程序集 TAG 完整本地化 ID + resources.assets 完整哈希,
